address,date,image_link,link_to_page,n_reviews,review,title,user_location,username,latitude,longitude,sentiment_polarity
"Logan, Cache County, Utah, United States of America",2017-03-30,https://media-cdn.tripadvisor.com/media/photo-f/01/17/f4/b9/salad.jpg,https://www.tripadvisor.com/Restaurant_Review-g57049-d512945-Reviews-Cafe_Sabor-Logan_Utah.html?t=28965#REVIEWS,127,"The Carne Asada Quesadillas are delicious. The Pollo con Crema is excellent as well. A family favorite place to eat, as well as one frequented for business events.",Cafe Sabor,"Logan, Utah",mberg2015,41.7313447,-111.8348631,0.8333333333333334
"Rapid City, Pennington County, South Dakota, United States of America",2012-10-02,https://media-cdn.tripadvisor.com/media/photo-f/09/53/c3/10/photo4jpg.jpg,https://www.tripadvisor.com/Restaurant_Review-g60922-d3297105-Reviews-Lumpys_Downtown_Sports_bar_and_grill-Salt_Lake_City_Utah.html?t=28965#REVIEWS,37,"few booths down from where we were rather than bringing us the drinks we had ordered (and I am aware of the liquor laws there btw). She was not very friendly and I was unimpressed with the service from her. However, the bartenders behind the",Lumpys Downtown - Sports bar and grill,"Rapid City, South Dakota, United States",Beth K,44.081176,-103.228006,-0.12995726495726498
"Cottonwood Heights, Utah, United States of America",2014-07-07,https://media-cdn.tripadvisor.com/media/photo-f/05/e1/87/18/tres-hombres.jpg,https://www.tripadvisor.com/Restaurant_Review-g60922-d443834-Reviews-Tres_Hombres-Salt_Lake_City_Utah.html?t=28965#REVIEWS,59,"Mixed drinks are a lost cause in the state of Utah due to liquor laws, so best to stick to beer or wine, but I had a jungle juice daiquiri and it was good even though contains very little alcohol compared to our east coast",Tres Hombres,Cottonwood Heights,Wasatchquatch,40.6196702,-111.8102104,0.26625
"Newark, Licking County, Ohio, United States of America",2015-01-12,https://media-cdn.tripadvisor.com/media/photo-f/0a/24/ee/fd/silver-star-cafe.jpg,https://www.tripadvisor.com/Restaurant_Review-g57097-d1746554-Reviews-Silver_Star_Cafe-Park_City_Utah.html?t=28965#REVIEWS,243,"the menu, and I asked for an adult beverage, and she told me I could not order one until 11:30AM (very strange liquor laws in Utah), so I just order ice water and a bowl of bison chili… I had wanted to order the Pork",Silver Star Cafe,"Newark, Ohio",RixEz,40.0581205,-82.4012643,0.0175
"Denver, Denver County, Colorado, United States of America",2013-09-03,https://media-cdn.tripadvisor.com/media/photo-s/07/e9/0e/9e/american-style-mexican.jpg,https://www.tripadvisor.com/Restaurant_Review-g57000-d2342766-Reviews-La_Veracruzana-Green_River_Utah.html?t=28965#REVIEWS,83,Would have been nice to have a margarita but Utah liquors laws don't allow that. So if you ever have to go thru Green River on your way some where else :-) I would recommend you stop at La Veracruzana !!,La Veracruzana,"Denver, Colorado",Buckeye7821,39.7391536,-104.9847034,0.39375
"Eugene, Lane County, Oregon, United States of America",2017-08-08,https://media-cdn.tripadvisor.com/media/photo-i/0f/2b/a5/1a/interior-dining-room.jpg,https://www.tripadvisor.com/Restaurant_Review-g60922-d470714-Reviews-Rio_Grande_Cafe-Salt_Lake_City_Utah.html?t=28965#REVIEWS,84,"went for dinner because it was close to hotel, should have used ubereats or pizza hut, would have been better choices. Had Chicken fajitas. Chicken was dry. Sat outside, flies everywhere, and the stench of the homeless shelter filled the air. You can do better",Rio Grande Cafe,"Eugene, Oregon",itravelalot666,44.0505054,-123.0950506,0.01904761904761906
"Memphis, Shelby County, Tennessee, United States of America",2017-07-30,https://media-cdn.tripadvisor.com/media/photo-i/0f/2b/a5/1a/interior-dining-room.jpg,https://www.tripadvisor.com/Restaurant_Review-g60922-d470714-Reviews-Rio_Grande_Cafe-Salt_Lake_City_Utah.html?t=28965#REVIEWS,84,Good bar and bar tender but the food is average. Prices are average too. Not a good area of town but not unsafe in daylite hours. Many vagrants in the area panhandling but not aggressive.,Rio Grande Cafe,"Memphis, Tennessee",glenn S,35.1490215,-90.0516285,0.10999999999999999
"Salt Lake City International Airport, Drop Off Zone, Salt Lake City, Salt Lake County, Utah, 84116, United States of America",2017-07-10,https://media-cdn.tripadvisor.com/media/photo-i/0f/2b/a5/1a/interior-dining-room.jpg,https://www.tripadvisor.com/Restaurant_Review-g60922-d470714-Reviews-Rio_Grande_Cafe-Salt_Lake_City_Utah.html?t=28965#REVIEWS,84,"Great atmosphere in the old train station. Yummy food. Try to Taco Loco, fish tacos or steak tacos. The Chili Verde is excellent. Just changed hands, but same great menu.",Rio Grande Cafe,slc,2travel4now,40.7900661,-111.979898461856,0.54
"Salt Lake City, Utah, United States of America",2017-07-10,https://media-cdn.tripadvisor.com/media/photo-i/0f/2b/a5/1a/interior-dining-room.jpg,https://www.tripadvisor.com/Restaurant_Review-g60922-d470714-Reviews-Rio_Grande_Cafe-Salt_Lake_City_Utah.html?t=28965#REVIEWS,84,"Ill first say Rio Grande is in a sketchy part of town, but don't let that stop you. They have secure safe parking. Ive gone dozens of times and never felt unsafe at all. Now on to the best part, the food is amazing! The",Rio Grande Cafe,"Salt Lake City, Utah",Asphaltman,40.7670126,-111.8904308,0.39999999999999997
"Salt Lake City, Utah, United States of America",2017-05-06,https://media-cdn.tripadvisor.com/media/photo-i/0f/2b/a5/1a/interior-dining-room.jpg,https://www.tripadvisor.com/Restaurant_Review-g60922-d470714-Reviews-Rio_Grande_Cafe-Salt_Lake_City_Utah.html?t=28965#REVIEWS,84,We have been coming here for many years. Food is consistently good at a reasonable prices with friendly service. It is now under new management and we were concerned about changes but the menu had not changed much and they kept their prices reasonable and,Rio Grande Cafe,"Salt Lake City, Utah",OnBreadInCooking,40.7670126,-111.8904308,0.3301948051948052
"Riverton, Salt Lake County, Utah, United States of America",2017-05-03,https://media-cdn.tripadvisor.com/media/photo-i/0f/2b/a5/1a/interior-dining-room.jpg,https://www.tripadvisor.com/Restaurant_Review-g60922-d470714-Reviews-Rio_Grande_Cafe-Salt_Lake_City_Utah.html?t=28965#REVIEWS,84,"Back in 1981, I found a great Mexican Restaurant near downtown Salt Lake City called Rio Grande Cafe. Situated just west of downtown, in the renovated Rio Grande train station, RGC served real authentic Mexican fare. After moving out of state and relocating back to",Rio Grande Cafe,"Riverton, Utah",PhilJohnsen,40.5220027,-111.9391003,0.2357142857142857
"Atlanta, Fulton County, Georgia, United States of America",2017-04-26,https://media-cdn.tripadvisor.com/media/photo-i/0f/2b/a5/1a/interior-dining-room.jpg,https://www.tripadvisor.com/Restaurant_Review-g60922-d470714-Reviews-Rio_Grande_Cafe-Salt_Lake_City_Utah.html?t=28965#REVIEWS,84,Great food and excellent service! Would eat there again when visiting SLC. Give it a try you will like it.,Rio Grande Cafe,"Atlanta, Georgia",Peggy H,33.7490987,-84.3901849,0.9
"Fernandina Beach, Nassau County, Florida, United States of America",2017-01-28,https://media-cdn.tripadvisor.com/media/photo-f/01/c8/2c/70/our-desert.jpg,https://www.tripadvisor.com/Restaurant_Review-g57097-d396439-Reviews-Adolph_s_Restaurant-Park_City_Utah.html?t=28965#REVIEWS,198,Wait staff said it was because of Utah liquor laws but I have been elsewhere in Park City/Deer Valley which much more extensive and great lists Stein Erikison Lodge for one so I don't buy it I feel they just don't want to make the,Adolph's Restaurant,"Fernandina Beach, Florida",Rosgriffin,30.6696818,-81.4625919,0.43333333333333335
"Utah, United States of America",2017-09-11,https://media-cdn.tripadvisor.com/media/photo-s/05/e8/24/b1/del-mar-al-lago.jpg,https://www.tripadvisor.com/Restaurant_Review-g60922-d3180974-Reviews-Del_Mar_al_Lago-Salt_Lake_City_Utah.html?t=28965#REVIEWS,82,"I had the Sea Base house specialty for $27. It was very good, with the Sea Bass on a bed of a small amount of a slightly spicy sauce, but the portion was so small I had to eat when I got home. I'm just",Del Mar al Lago,Utah,tuffguppy,39.4225192,-111.7143584,-0.1177777777777778
"Salt Lake City, Utah, United States of America",2017-07-29,https://media-cdn.tripadvisor.com/media/photo-s/05/e8/24/b1/del-mar-al-lago.jpg,https://www.tripadvisor.com/Restaurant_Review-g60922-d3180974-Reviews-Del_Mar_al_Lago-Salt_Lake_City_Utah.html?t=28965#REVIEWS,82,If I couldon't give zero stars I would. Don't bother with reservations. We still waited 30 minutes to be seated. Then waited another 30 minutes and didn't even have anyone take our order; barely got water. Left hungry and angry. Terrible service.,Del Mar al Lago,"Salt Lake City, Utah",Lishiebella,40.7670126,-111.8904308,-0.3625
"Logan, Cache County, Utah, United States of America",2017-07-27,https://media-cdn.tripadvisor.com/media/photo-s/05/e8/24/b1/del-mar-al-lago.jpg,https://www.tripadvisor.com/Restaurant_Review-g60922-d3180974-Reviews-Del_Mar_al_Lago-Salt_Lake_City_Utah.html?t=28965#REVIEWS,82,"We have been eating our way around SLC for the past 18 months when we have been there once/week. We are always looking for some place interesting and good. This is one of those places. The ambiance is fun and the service good, if a",Del Mar al Lago,"Logan, Utah",cachevalley1,41.7313447,-111.8348631,0.39
"Eagle Mountain, Utah County, Utah, United States of America",2017-07-05,https://media-cdn.tripadvisor.com/media/photo-s/05/e8/24/b1/del-mar-al-lago.jpg,https://www.tripadvisor.com/Restaurant_Review-g60922-d3180974-Reviews-Del_Mar_al_Lago-Salt_Lake_City_Utah.html?t=28965#REVIEWS,82,I tried the calamari and it was alright. But my boss had the bisteak a la pobre and loved it. Next time I'll try that.,Del Mar al Lago,"Eagle Mountain, Utah",Ed B,40.3066676,-112.0147617,0.35
"Bountiful, Utah, United States of America",2017-05-28,https://media-cdn.tripadvisor.com/media/photo-s/05/e8/24/b1/del-mar-al-lago.jpg,https://www.tripadvisor.com/Restaurant_Review-g60922-d3180974-Reviews-Del_Mar_al_Lago-Salt_Lake_City_Utah.html?t=28965#REVIEWS,82,"I didn't even know this restaurant existed, but saw it advertised on Groupon, so we bought a certificate to try it out. I lived in South America for a couple of years and so was quite familiar with Ceviche and always love to try it",Del Mar al Lago,"Bountiful, Utah",Gabriel002,40.8894611,-111.8804817,0.4375
"All Wild & Western, Dell Range Boulevard, Cheyenne, Laramie County, Wyoming, 82009, United States of America",2017-03-16,https://media-cdn.tripadvisor.com/media/photo-s/05/e8/24/b1/del-mar-al-lago.jpg,https://www.tripadvisor.com/Restaurant_Review-g60922-d3180974-Reviews-Del_Mar_al_Lago-Salt_Lake_City_Utah.html?t=28965#REVIEWS,82,"My first time for Peruvian, and we really enjoyed it. We ordered a sampler of the ceviche, and another ceviche choice. The waiter explained the offerings very well, and we enjoyed each one. Service was good- not great, but not terrible. While this restaurant won't",Del Mar al Lago,Wild Western Wyoming,DDLee10,41.1618754,-104.8067225,0.32142857142857145
"Utah, United States of America",2017-04-16,https://media-cdn.tripadvisor.com/media/photo-i/10/76/cc/ca/the-chaplin-drink-is.jpg,https://www.tripadvisor.com/Restaurant_Review-g57078-d12334420-Reviews-Prohibition_Bar_and_Restaurant-Murray_Utah.html?t=28965#REVIEWS,5,"But it is a very nice touch here in Utah where the liquor laws are insane. Also the price, very reasonable. Overall the experience was topnotch. It is really a fun place, nice music as well. So there you have it, would return in a",Prohibition Bar and Restaurant,utah,earing,39.4225192,-111.7143584,0.15666666666666665
"Panama City, Bay County, Florida, United States of America",2017-04-18,https://media-cdn.tripadvisor.com/media/photo-i/0f/64/fd/94/harp-and-hound.jpg,https://www.tripadvisor.com/Restaurant_Review-g57090-d12335115-Reviews-Harp_and_Hound-Ogden_Utah.html?t=28965#REVIEWS,10,"Service was fine. The food was surprisingly good. I really liked the Irish-styled Cobb salad I had. Fair prices for good portions. Large selection of vegatarian options. In keeping with Utah liquor laws, no kids allowed.",Harp and Hound,"Panama City, Florida",Rather_Nomadic,30.1600827,-85.6545729,0.5551587301587303
"Santa Clara, Santa Clara County, California, United States of America",2017-03-12,https://media-cdn.tripadvisor.com/media/photo-i/0e/97/16/09/awesome-new-restaurant.jpg,https://www.tripadvisor.com/Restaurant_Review-g57097-d12193286-Reviews-Church_Public_House-Park_City_Utah.html?t=28965#REVIEWS,16,"He took his time to explain Utah’s Liquor Laws (as much as anyone really can in one evening), gave us some history of the High West Distillery, made us some off-menu cocktails and showed us an excellent time. Our third visit was inspired by the",Church Public House,"Santa Clara, California",Matthew T,37.3541132,-121.9551744,0.312
"Saratoga Springs, Saratoga County, New York, United States of America",2017-09-15,https://media-cdn.tripadvisor.com/media/photo-f/01/e5/8a/68/it-s-in-an-old-church.jpg,https://www.tripadvisor.com/Restaurant_Review-g61001-d511872-Reviews-Zion_Pizza_Noodle_Co-Springdale_Utah.html?t=28965#REVIEWS,1377,"Ordered a pick up pizza from this restaurant after recommendations from the hotel staff. Nobody delivers food in this town. When I got there the pizza hadn't been started even though I'd ordered it an hour earlier. To their credit, they didn't charge me for",Zion Pizza & Noodle Co,Saratoga Springs NY,22man,43.0821793,-73.7853915,0.0
"Denver, Denver County, Colorado, United States of America",2017-09-12,https://media-cdn.tripadvisor.com/media/photo-f/01/e5/8a/68/it-s-in-an-old-church.jpg,https://www.tripadvisor.com/Restaurant_Review-g61001-d511872-Reviews-Zion_Pizza_Noodle_Co-Springdale_Utah.html?t=28965#REVIEWS,1377,"I have been here multiple times and it is consistently good. Pasta dishes are excellent, pizza is good, and service is always awesome. I was a little skeptical my first time here. You have to wait in line (if they're busy) and order from the",Zion Pizza & Noodle Co,"Denver, Colorado",P F,39.7391536,-104.9847034,0.3402777777777778
"Sydney, NSW, Australia",2017-09-11,https://media-cdn.tripadvisor.com/media/photo-f/01/e5/8a/68/it-s-in-an-old-church.jpg,https://www.tripadvisor.com/Restaurant_Review-g61001-d511872-Reviews-Zion_Pizza_Noodle_Co-Springdale_Utah.html?t=28965#REVIEWS,1377,"Got there just as it opened for the evening, sat out the back and really felt like we were on holiday. Really friendly girl who served us. Delicious pizza and meat pasta.",Zion Pizza & Noodle Co,"Sydney, Australia",Jennifer B,-33.8548157,151.2164539,0.39375
"SF, California, United States of America",2017-09-09,https://media-cdn.tripadvisor.com/media/photo-f/01/e5/8a/68/it-s-in-an-old-church.jpg,https://www.tripadvisor.com/Restaurant_Review-g61001-d511872-Reviews-Zion_Pizza_Noodle_Co-Springdale_Utah.html?t=28965#REVIEWS,1377,"When you've been hiking all day, and all you want is a delicious meal and some fresh cold beer, this is where you come!",Zion Pizza & Noodle Co,"San Francisco, California",SuzyKeklikian,37.7792808,-122.4192363,0.18333333333333335
"California Highway Patrol, 79650, Varner Road, Desert Palms, Indio, Riverside County, California, 92203, United States of America",2017-09-09,https://media-cdn.tripadvisor.com/media/photo-f/01/e5/8a/68/it-s-in-an-old-church.jpg,https://www.tripadvisor.com/Restaurant_Review-g61001-d511872-Reviews-Zion_Pizza_Noodle_Co-Springdale_Utah.html?t=28965#REVIEWS,1377,"Decent meal. You have to place your own order (and get your own drinks and refills), but a nice person will bring your pizza to you after it's ready. That being said, it was good food. Adequate. Nothing amazing. Just a decent pizza. We ate",Zion Pizza & Noodle Co,"California Desert, California",chicachiquita,33.7517195,-116.2731592,0.4407407407407408
"Amesbury, Essex, Massachusetts, United States of America",2017-09-09,https://media-cdn.tripadvisor.com/media/photo-f/01/e5/8a/68/it-s-in-an-old-church.jpg,https://www.tripadvisor.com/Restaurant_Review-g61001-d511872-Reviews-Zion_Pizza_Noodle_Co-Springdale_Utah.html?t=28965#REVIEWS,1377,Very cute- great beer selection but we thought it was expensive and not very good. 1 pizza and 2 meals for kids was $45. We didn't go back.,Zion Pizza & Noodle Co,"Amesbury, Massachusetts",Elizabeth D,42.8579536,-70.9300921,0.1361538461538462
"Negaunee, Marquette County, Michigan, United States of America",2017-09-09,https://media-cdn.tripadvisor.com/media/photo-f/01/e5/8a/68/it-s-in-an-old-church.jpg,https://www.tripadvisor.com/Restaurant_Review-g61001-d511872-Reviews-Zion_Pizza_Noodle_Co-Springdale_Utah.html?t=28965#REVIEWS,1377,"Great breadsticks and pizza! Excellent beer (and a good variety). Very prompt, attentive service. Food was served quickly and hot. I have no complaints whatsoever!",Zion Pizza & Noodle Co,"Negaunee, Michigan",miner4315,46.499102,-87.611803,0.5636904761904763
"Wilmington, New Castle County, Delaware, United States of America",2017-09-02,https://media-cdn.tripadvisor.com/media/photo-f/01/e5/8a/68/it-s-in-an-old-church.jpg,https://www.tripadvisor.com/Restaurant_Review-g61001-d511872-Reviews-Zion_Pizza_Noodle_Co-Springdale_Utah.html?t=28965#REVIEWS,1377,"I'm a pizza-holic, and this place did not disappoint. Many other food options available and a nice outdoor seating area.",Zion Pizza & Noodle Co,"Wilmington, Delaware",travelingfamilyDE,39.7459468,-75.546589,0.34375
"Salt Lake City, Utah, United States of America",2017-09-02,https://media-cdn.tripadvisor.com/media/photo-f/02/6a/9f/2d/mata-hambre.jpg,https://www.tripadvisor.com/Restaurant_Review-g57093-d2149247-Reviews-Milagros-Orem_Utah.html?t=28965#REVIEWS,97,"My husband and I had unexpected late lunch at Malagros two weeks ago. We loved it and went back few days later. The food was delicious, quick service and very nice relaxing interior. It is now our favorite Mexican restaurant. Malagros, please do not lower",Milagros,"Salt Lake City, Utah",LiliaPWhite,40.7670126,-111.8904308,0.26484848484848483
"Dallas, Dallas County, Texas, United States of America",2017-08-19,https://media-cdn.tripadvisor.com/media/photo-f/02/6a/9f/2d/mata-hambre.jpg,https://www.tripadvisor.com/Restaurant_Review-g57093-d2149247-Reviews-Milagros-Orem_Utah.html?t=28965#REVIEWS,97,"Food was good, but not authentic mexican food. Was let down by the no alcohol on the menu. Portions were good, will most likely have left overs. They also allowed us to stay longer than normal.",Milagros,"Dallas, Texas",AlexP_PewPew,32.7762719,-96.7968559,0.18271604938271604
"Orem, Utah County, Utah, United States of America",2017-07-10,https://media-cdn.tripadvisor.com/media/photo-f/02/6a/9f/2d/mata-hambre.jpg,https://www.tripadvisor.com/Restaurant_Review-g57093-d2149247-Reviews-Milagros-Orem_Utah.html?t=28965#REVIEWS,97,"Milagros has a great unique taste to its dishes. Their sweet quesadilla is a must order. The ambiance and energy is spot on. This is a great locally owed restaurant that will not leave you disappointed, only wanting to come back for more.",Milagros,"Orem, Utah",Mark B,40.2971825,-111.694943,0.23055555555555557
"Centerville, Utah, United States of America",2017-06-03,https://media-cdn.tripadvisor.com/media/photo-f/02/6a/9f/2d/mata-hambre.jpg,https://www.tripadvisor.com/Restaurant_Review-g57093-d2149247-Reviews-Milagros-Orem_Utah.html?t=28965#REVIEWS,97,"We love coming here as a family. We love their salsa, they have a habanero salsa that has nice heat, green salsa that is a yummy and their chips are fresh. We usually order the shrimp tacos and pineapple salsa with side of steam vegetables.",Milagros,"Centerville, Utah",Ron B,40.9180005,-111.8721601,0.2416666666666667
"Nantucket County, Massachusetts, United States of America",2017-05-22,https://media-cdn.tripadvisor.com/media/photo-f/02/6a/9f/2d/mata-hambre.jpg,https://www.tripadvisor.com/Restaurant_Review-g57093-d2149247-Reviews-Milagros-Orem_Utah.html?t=28965#REVIEWS,97,"Milagros was the only real restaurant within walking distance of our hotel. Food was good, with many local ingredients. Service was so-so and they do not serve any liquor. Price was fairly low.",Milagros,"Nantucket, Massachusetts",ACK22,41.2657181,-70.0683144,0.2333333333333333
"Taylor, Williamson County, Texas, United States of America",2017-05-04,https://media-cdn.tripadvisor.com/media/photo-f/02/6a/9f/2d/mata-hambre.jpg,https://www.tripadvisor.com/Restaurant_Review-g57093-d2149247-Reviews-Milagros-Orem_Utah.html?t=28965#REVIEWS,97,"First. Service was horrific. I have no idea what type of food this actually is, but it's not authentic Mexican by FAR and definitely not Tex-Mex! (We live in Texas!). The salsa is sweet. VERY sweet and disgusting. My chili rellenõs were very burned. The",Milagros,"Taylor, Texas",Tex_Appeal_Traveler,30.571087,-97.4091771,-0.060378787878787886
"Munising, Alger County, Michigan, United States of America",2017-04-27,https://media-cdn.tripadvisor.com/media/photo-f/02/6a/9f/2d/mata-hambre.jpg,https://www.tripadvisor.com/Restaurant_Review-g57093-d2149247-Reviews-Milagros-Orem_Utah.html?t=28965#REVIEWS,97,Stopped by for dinner as they claimed to have the best Mexican food in the area. I had a great burrito plate with fresh sautéed vegetables on the side that were outstanding! Portions were just right and the service was excellent!,Milagros,"Munising, Michigan",Sandy and Mark E,46.409777,-86.649447,0.5729591836734694
"Highland, Utah County, Utah, United States of America",2017-04-27,https://media-cdn.tripadvisor.com/media/photo-f/02/6a/9f/2d/mata-hambre.jpg,https://www.tripadvisor.com/Restaurant_Review-g57093-d2149247-Reviews-Milagros-Orem_Utah.html?t=28965#REVIEWS,97,"The food is just good! The Chef/Owner does here what he has done in other ventures, make Mexican food that has some uniqueness to it and does it wonderfully. The Staff is attentive and the parking is good and atmosphere is great. I recommend the",Milagros,"Highland, Utah",patrickp476,40.4190328,-111.7921626,0.5214285714285714
"Kennewick, Benton County, Washington, United States of America",2017-07-24,https://media-cdn.tripadvisor.com/media/photo-i/0f/7d/b9/5c/photo0jpg.jpg,https://www.tripadvisor.com/Restaurant_Review-g57154-d10176480-Reviews-Rustler_s_Restaurant-Tropic_Utah.html?t=28965#REVIEWS,307,"The food was average and prices were reasonable for most items. Was disappointed that alcohol was limited to beer and wine, but this was our third day in Utah and it came as no surprise due to the strict liquor laws in that state.",Rustler's Restaurant,"Kennewick, Washington",Shannon C,46.2089739,-119.1204003,-0.05663265306122448
"SF, California, United States of America",2016-05-23,https://media-cdn.tripadvisor.com/media/photo-f/01/11/02/32/zion-national-park.jpg,https://www.tripadvisor.com/Restaurant_Review-g61001-d518910-Reviews-Spotted_Dog_Cafe-Springdale_Utah.html?t=28965#REVIEWS,2362,"Things to know about Utah - 1) They have weird liquor laws. Drink beer, it's easiest to find, but after one drink they don't ask if you want another. 2) Eat good food where you can find it. This was good We had the trout",Spotted Dog Cafe,"San Francisco, California",circusgurl,37.7792808,-122.4192363,0.3
"Santa Rosa, Sonoma County, California, United States of America",2011-05-09,https://media-cdn.tripadvisor.com/media/photo-f/01/11/02/32/zion-national-park.jpg,https://www.tripadvisor.com/Restaurant_Review-g61001-d518910-Reviews-Spotted_Dog_Cafe-Springdale_Utah.html?t=28965#REVIEWS,2362,service was excellent and the wine list was particularly impressive especially for utah which has strange liquor laws to begin with. its a classy place and does a wonderful job catering to people from all over the world which must be exciting for a chef.,Spotted Dog Cafe,"santa rosa,ca",alan k,38.4404675,-122.7144314,0.47857142857142854
"Medford, Jackson County, Oregon, United States of America",2017-04-25,https://media-cdn.tripadvisor.com/media/photo-s/05/68/a2/62/broken-oar.jpg,https://www.tripadvisor.com/Restaurant_Review-g60724-d3162697-Reviews-The_Broken_Oar-Moab_Utah.html?t=28965#REVIEWS,1050,"I wanted a draft ale but with the draconian liquor laws in Utah I ordered a bottled ale so it would have a decent alcohol content, 6.5 instead of a little over 3 o/o. So three meals, two excellent and one just good.",The Broken Oar,medford,wolf302m,42.3264181,-122.8718605,0.4197916666666667
"Dardenne Prairie, St. Charles County, Missouri, United States of America",2017-07-24,https://media-cdn.tripadvisor.com/media/photo-s/04/16/bc/fe/mickey-s-italian-deli.jpg,https://www.tripadvisor.com/Restaurant_Review-g32490-d2363584-Reviews-Mickey_s_Italian_Delicatessen_Liquor_Store-Hermosa_Beach_California.html?t=28965#REVIEWS,52,The sandwiches were excellent but too a long time to get our food. Son got pizza and it was just ok.,Mickey’s Italian Delicatessen & Liquor Store,"Dardenne Prairie, Missouri",mawood_13,38.7694969,-90.7290157,0.48333333333333334
"Sacramento, Sacramento County, California, United States of America",2017-07-18,https://media-cdn.tripadvisor.com/media/photo-s/04/16/bc/fe/mickey-s-italian-deli.jpg,https://www.tripadvisor.com/Restaurant_Review-g32490-d2363584-Reviews-Mickey_s_Italian_Delicatessen_Liquor_Store-Hermosa_Beach_California.html?t=28965#REVIEWS,52,"Think it was a Hermosa Chicken, but not entirely sure. What I can say is that it was huge, reasonably priced, and one of the best I've had in my life. Stumbled across this deli, but seems to a have very dedicated local clientele (deservedly",Mickey’s Italian Delicatessen & Liquor Store,"Sacramento, CA",rivermanpaul,38.5815719,-121.4943996,0.13571428571428573
"Devon, South West England, England, UK",2017-07-13,https://media-cdn.tripadvisor.com/media/photo-s/04/16/bc/fe/mickey-s-italian-deli.jpg,https://www.tripadvisor.com/Restaurant_Review-g32490-d2363584-Reviews-Mickey_s_Italian_Delicatessen_Liquor_Store-Hermosa_Beach_California.html?t=28965#REVIEWS,52,"Stumbled off the beach into a little piece of history, established 1953, by Mickey. Met current owner his son Paul what a great guy, nothing too much. Awesome deluxe sandwiches, regular is plenty big enough. Make sure you drop by.",Mickey’s Italian Delicatessen & Liquor Store,"Devon, United Kingdom",Paul L,50.75,-3.75,0.3013888888888889
"Toronto, Ontario, Canada",2017-07-13,https://media-cdn.tripadvisor.com/media/photo-s/04/16/bc/fe/mickey-s-italian-deli.jpg,https://www.tripadvisor.com/Restaurant_Review-g32490-d2363584-Reviews-Mickey_s_Italian_Delicatessen_Liquor_Store-Hermosa_Beach_California.html?t=28965#REVIEWS,52,"Good sandwich packed with tons of deli meats, it was 3rd best of all the Italian sandos I had in Cali. always busy, takes about 10-15 mins to get your sandwich after you've ordered",Mickey’s Italian Delicatessen & Liquor Store,"Toronto, Canada",Peter K,43.653963,-79.387207,0.36
"Southampton, South East, England, UK",2017-03-19,https://media-cdn.tripadvisor.com/media/photo-s/04/16/bc/fe/mickey-s-italian-deli.jpg,https://www.tripadvisor.com/Restaurant_Review-g32490-d2363584-Reviews-Mickey_s_Italian_Delicatessen_Liquor_Store-Hermosa_Beach_California.html?t=28965#REVIEWS,52,"Everything one could want from a good deli...the 12"" Italian Deluxe was packed with cold cuts, tangy pickles, cheese - a taste sensation! Friendly and laid-back service with a bit of banter, just right.",Mickey’s Italian Delicatessen & Liquor Store,"Southampton, United Kingdom",solentblue16,50.9025349,-1.404189,0.20178571428571423
"San Clemente, Orange County, California, United States of America",2017-01-03,https://media-cdn.tripadvisor.com/media/photo-s/04/16/bc/fe/mickey-s-italian-deli.jpg,https://www.tripadvisor.com/Restaurant_Review-g32490-d2363584-Reviews-Mickey_s_Italian_Delicatessen_Liquor_Store-Hermosa_Beach_California.html?t=28965#REVIEWS,52,"Mickeys has been there for 60 years and owned by the same family. They know delis, and the meat and bread for the sandwiches are perfect. Get everything on it. I loved the ham and salami. Their pizza is great too. I never miss a",Mickey’s Italian Delicatessen & Liquor Store,"San Clemente, CA",tjbeaches,33.4270275,-117.6124179,0.625
"Hermosa Beach, Los Angeles County, California, United States of America",2016-12-26,https://media-cdn.tripadvisor.com/media/photo-s/04/16/bc/fe/mickey-s-italian-deli.jpg,https://www.tripadvisor.com/Restaurant_Review-g32490-d2363584-Reviews-Mickey_s_Italian_Delicatessen_Liquor_Store-Hermosa_Beach_California.html?t=28965#REVIEWS,52,"Great sub sandwhiches & other food, open late, everything you need for food and convenience shopping!",Mickey’s Italian Delicatessen & Liquor Store,"Hermosa Beach, California",AJ J,33.86428,-118.39591,0.07500000000000001
